,sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9
2020-02-09 23:00:00,497.79193115234375,739.4899291992188,709.4281616210938,734.673828125,718.264404296875,795.0255126953125,0.0,1351.8778076171875,1525.0604248046875
2020-02-09 22:00:00,495.4355773925781,738.7981567382812,709.0889892578125,734.0703735351562,718.3944091796875,794.1898803710938,0.0,1349.746337890625,1523.4542236328125
2020-02-09 21:00:00,495.670654296875,739.6026611328125,709.3426513671875,733.725341796875,718.9533081054688,793.809326171875,0.0,1348.988037109375,1522.0279541015625
2020-02-09 20:00:00,496.1158447265625,739.2703247070312,709.4354248046875,733.9640502929688,719.2236938476562,793.7643432617188,0.0,1351.748291015625,1524.616455078125
2020-02-09 19:00:00,496.8748474121094,739.5405883789062,709.436767578125,734.3076171875,718.9560546875,793.075927734375,0.0,1353.18505859375,1526.2183837890625
2020-02-09 18:00:00,496.3753356933594,739.128662109375,709.6618041992188,734.3660278320312,719.6697387695312,792.3209838867188,0.0,1339.9827880859375,1513.0928955078125
2020-02-09 17:00:00,498.5284118652344,742.132080078125,711.1492919921875,736.8916625976562,721.4332885742188,794.186279296875,0.0,1314.9947509765625,1487.6552734375
2020-02-09 16:00:00,498.2366943359375,742.5,711.5585327148438,736.6422729492188,721.7713012695312,794.3816528320312,0.0,1308.714111328125,1481.684814453125
2020-02-09 15:00:00,498.1976013183594,742.344482421875,711.4486083984375,736.9492797851562,721.8598022460938,794.4352416992188,0.0,1304.7530517578125,1477.7796630859375
2020-02-09 14:00:00,498.7334289550781,742.33154296875,711.49072265625,737.20556640625,721.5318603515625,794.8580932617188,0.0,1307.0941162109375,1479.984130859375
2020-02-09 13:00:00,500.10772705078125,741.9521484375,711.2047729492188,737.33642578125,720.9161987304688,794.5465698242188,0.0,1304.910888671875,1478.3948974609375
2020-02-09 12:00:00,496.9266662597656,742.0586547851562,711.0386962890625,737.398681640625,720.7133178710938,794.3213500976562,0.0,1306.219970703125,1479.938720703125
2020-02-09 11:00:00,493.06365966796875,741.7228393554688,710.8182983398438,737.677734375,721.3461303710938,794.6405639648438,0.0,1307.095458984375,1480.79443359375
2020-02-09 10:00:00,494.0637512207031,740.5418090820312,710.17529296875,738.5059814453125,719.7091674804688,794.7476806640625,0.0,1313.428955078125,1486.564453125
2020-02-09 09:00:00,491.871337890625,740.4124755859375,710.0570068359375,739.1578369140625,719.4655151367188,794.74267578125,0.0,1317.8487548828125,1491.08349609375
2020-02-09 08:00:00,489.85430908203125,740.4052734375,709.6145629882812,739.3629150390625,718.5285034179688,794.9735107421875,0.0,1312.7801513671875,1485.8516845703125
2020-02-09 07:00:00,486.861328125,740.0546875,711.8253173828125,739.8679809570312,717.794677734375,795.4400024414062,0.0,1340.60400390625,1512.661376953125
2020-02-09 06:00:00,476.3806457519531,739.6485595703125,709.9456176757812,739.773193359375,717.3196411132812,796.0026245117188,0.0,1342.171142578125,1514.8262939453125
2020-02-09 05:00:00,472.8539123535156,739.9296264648438,710.1766357421875,739.9866943359375,716.6002807617188,796.6573486328125,0.0,1389.2191162109375,1561.2615966796875
2020-02-09 04:00:00,493.4874267578125,737.576171875,708.7430419921875,737.7576293945312,714.8768310546875,795.0887451171875,0.0,1436.9986572265625,1607.2861328125
2020-02-09 03:00:00,514.25732421875,737.5782470703125,708.9483032226562,738.039794921875,712.5145874023438,794.9296875,0.0,1436.128662109375,1606.0198974609375
2020-02-09 02:00:00,513.9535522460938,737.4893798828125,708.8381958007812,738.1047973632812,711.7798461914062,794.5451049804688,0.0,1436.0013427734375,1606.306396484375
2020-02-09 01:00:00,501.57733154296875,737.294677734375,708.8040161132812,738.1493530273438,713.170654296875,794.4359741210938,0.0,1434.5972900390625,1604.70263671875
2020-02-09 00:00:00,519.0718994140625,737.6471557617188,708.71240234375,738.2356567382812,711.28759765625,794.0639038085938,0.0,1433.443359375,1603.3076171875
2020-02-08 23:00:00,504.1223449707031,737.9375,708.8656616210938,738.4308471679688,711.098388671875,794.2566528320312,0.0,1430.7659912109375,1601.3284912109375
2020-02-08 22:00:00,505.7933349609375,737.447998046875,708.9026489257812,738.416015625,709.7239990234375,794.0426635742188,0.0,1430.4119873046875,1600.190673828125
2020-02-08 21:00:00,489.7539978027344,737.5930786132812,708.9960327148438,738.3524169921875,711.89892578125,793.7633056640625,0.0,1429.3670654296875,1599.747314453125
2020-02-08 20:00:00,456.7569580078125,738.5418090820312,709.2669067382812,738.2947998046875,713.0133056640625,793.3692016601562,0.0,1429.3333740234375,1599.9017333984375
2020-02-08 19:00:00,472.338623046875,738.3491821289062,709.4894409179688,738.2605590820312,712.5740966796875,793.1891479492188,0.0,1430.7196044921875,1600.5013427734375
2020-02-08 18:00:00,471.236083984375,739.5782470703125,709.8143310546875,738.4973754882812,711.7280883789062,793.0066528320312,0.0,1411.8607177734375,1582.4947509765625
2020-02-08 17:00:00,528.4656372070312,742.1798706054688,710.7645263671875,741.4087524414062,704.9312133789062,794.443115234375,0.0,1382.15869140625,1553.376953125
2020-02-08 16:00:00,529.4287719726562,743.0039672851562,711.7203979492188,741.0239868164062,711.290283203125,794.3834838867188,0.0,1400.47265625,1570.6817626953125
2020-02-08 15:00:00,543.7203369140625,742.8641357421875,715.748046875,740.1820678710938,713.0223999023438,793.26123046875,0.0,1373.4617919921875,1545.3720703125
2020-02-08 14:00:00,552.4920654296875,741.7486572265625,715.708984375,738.3399658203125,710.4603271484375,790.1349487304688,0.0,1370.80419921875,1543.8531494140625
2020-02-08 13:00:00,554.39599609375,742.5218505859375,711.2185668945312,737.5906982421875,709.4649047851562,788.090087890625,0.0,1370.9827880859375,1542.8992919921875
2020-02-08 12:00:00,550.248046875,740.9353637695312,709.692626953125,736.8931274414062,710.7150268554688,786.3944702148438,0.0,1387.2308349609375,1559.0250244140625
2020-02-08 11:00:00,542.7648315429688,739.6129760742188,708.6036987304688,735.9022216796875,709.1135864257812,784.9801635742188,0.0,1378.2813720703125,1549.681640625
2020-02-08 10:00:00,540.2278442382812,738.3006591796875,707.41455078125,735.0013427734375,707.1721801757812,783.5841064453125,0.0,1368.260986328125,1540.906005859375
2020-02-08 09:00:00,526.974853515625,736.8518676757812,705.6944580078125,734.2605590820312,704.8729858398438,782.2539672851562,0.0,1377.1468505859375,1548.9483642578125
2020-02-08 08:00:00,504.4735412597656,735.6084594726562,704.0172119140625,733.4550170898438,702.28173828125,781.5291137695312,0.0,1362.3717041015625,1534.5740966796875
2020-02-08 07:00:00,508.1481628417969,736.7010498046875,703.984130859375,734.1891479492188,704.3174438476562,781.9444580078125,0.0,1389.5926513671875,1561.029052734375
2020-02-08 06:00:00,496.92083740234375,736.751953125,703.4129028320312,734.8284912109375,703.9208374023438,783.1094970703125,0.0,1374.6873779296875,1546.654296875
2020-02-08 05:00:00,495.9788513183594,736.6261596679688,704.3262939453125,735.9564208984375,702.3778076171875,784.8864135742188,0.0,1390.3447265625,1561.6802978515625
2020-02-08 04:00:00,486.7235412597656,735.2724609375,704.288330078125,735.3849487304688,704.59521484375,784.993408203125,0.0,1425.1824951171875,1595.793701171875
2020-02-08 03:00:00,471.6737365722656,735.5013427734375,704.7957763671875,735.9522705078125,708.413818359375,785.6710815429688,0.0,1425.5411376953125,1595.4058837890625
2020-02-08 02:00:00,469.82672119140625,736.1243286132812,705.1812133789062,736.3729858398438,709.3663940429688,786.4696044921875,0.0,1425.939208984375,1596.3558349609375
2020-02-08 01:00:00,457.6304626464844,736.4542846679688,705.2980346679688,737.1178588867188,712.8728637695312,787.8715209960938,0.0,1426.915283203125,1597.588134765625
2020-02-08 00:00:00,462.0026550292969,737.5608520507812,706.0912475585938,738.1163940429688,713.5595092773438,789.7460327148438,0.0,1427.665283203125,1597.3690185546875
2020-02-07 23:00:00,464.0754089355469,738.3082275390625,706.5621948242188,738.6798706054688,714.2738037109375,791.6428833007812,0.0,1426.506591796875,1596.8955078125
2020-02-07 22:00:00,458.0384521484375,738.4058227539062,707.4005126953125,739.3819580078125,713.5543823242188,793.478759765625,0.0,1426.4058837890625,1597.0928955078125
2020-02-07 21:00:00,442.6516418457031,739.3576049804688,707.9086303710938,739.6807861328125,713.3271484375,795.0331420898438,0.0,1426.5999755859375,1597.725830078125
2020-02-07 20:00:00,438.1383056640625,739.7220458984375,708.0292358398438,740.449462890625,713.6396484375,796.60107421875,0.0,1428.92822265625,1598.6676025390625
2020-02-07 19:00:00,437.6578369140625,741.7387084960938,708.754638671875,741.21484375,714.5636596679688,798.4946899414062,0.0,1434.8382568359375,1604.769287109375
2020-02-07 18:00:00,440.411376953125,743.920654296875,708.8598022460938,741.5396728515625,714.8491821289062,801.3584594726562,0.0,1432.708984375,1602.443115234375
2020-02-07 17:00:00,447.141357421875,748.5706787109375,710.221923828125,738.221923828125,715.5865478515625,809.0277709960938,0.0,1390.60498046875,1561.9287109375
2020-02-07 16:00:00,442.6715087890625,758.6715087890625,717.4304809570312,705.255615234375,681.5271606445312,821.6953735351562,0.0,1376.1761474609375,1555.3853759765625
2020-02-07 15:00:00,433.14776611328125,772.80078125,731.029052734375,696.630615234375,628.4142456054688,814.9722900390625,0.0,1361.0211181640625,1585.670166015625
2020-02-07 14:00:00,432.3465576171875,772.2698364257812,731.6917724609375,697.2261962890625,628.55029296875,814.8518676757812,0.0,1363.6824951171875,1589.7393798828125
2020-02-07 13:00:00,434.07855224609375,772.173095703125,732.4008178710938,697.583251953125,629.607177734375,814.0785522460938,0.0,1356.9427490234375,1582.660400390625
2020-02-07 12:00:00,434.89361572265625,772.175537109375,732.1210327148438,697.4149169921875,629.9335327148438,813.2965698242188,0.0,1335.9959716796875,1563.348388671875
2020-02-07 11:00:00,433.66973876953125,772.1954956054688,731.453125,697.5680541992188,629.4451904296875,812.3606567382812,0.0,1323.224609375,1551.167724609375
2020-02-07 10:00:00,435.556884765625,771.5198364257812,730.8359985351562,697.2050170898438,629.5238037109375,812.5211791992188,0.0,1327.5634765625,1552.91796875
2020-02-07 09:00:00,431.752685546875,773.1390380859375,730.3262329101562,697.0,627.8328857421875,814.8944091796875,0.0,1318.2794189453125,1543.2620849609375
2020-02-07 08:00:00,431.1339416503906,771.432373046875,728.6962890625,697.511962890625,626.9986572265625,813.4296875,0.0,1314.4097900390625,1542.0623779296875
2020-02-07 07:00:00,433.7965393066406,772.372314453125,727.3404541015625,697.9042358398438,626.9534301757812,814.6036987304688,0.0,1362.9095458984375,1586.9481201171875
2020-02-07 06:00:00,429.1417236328125,772.352294921875,725.8914184570312,699.2066040039062,625.9761352539062,816.3907470703125,0.0,1315.8052978515625,1541.8992919921875
2020-02-07 05:00:00,438.1719665527344,772.7684936523438,720.5872802734375,720.2711791992188,654.847900390625,831.6785888671875,0.0,1292.2830810546875,1534.5106201171875
2020-02-07 04:00:00,455.6108093261719,739.1715087890625,708.918212890625,741.1424560546875,718.4406127929688,793.7915649414062,0.0,1443.06201171875,1612.0738525390625
2020-02-07 03:00:00,468.6830139160156,739.6830444335938,709.5835571289062,741.5013427734375,720.0159301757812,795.3607177734375,0.0,1441.6671142578125,1610.82763671875
2020-02-07 02:00:00,470.0026550292969,740.3917846679688,709.9309692382812,742.0584106445312,720.8486328125,796.1275024414062,0.0,1439.652099609375,1608.8778076171875
2020-02-07 01:00:00,488.5172424316406,741.1021118164062,710.9031982421875,742.3090209960938,718.6299438476562,796.9854125976562,0.0,1439.025146484375,1608.4468994140625
2020-02-07 00:00:00,487.68560791015625,741.5812377929688,711.0950927734375,742.8626098632812,718.7225952148438,797.5997314453125,0.0,1438.0343017578125,1607.150634765625
2020-02-06 23:00:00,483.63128662109375,742.2586059570312,711.4483032226562,742.9376831054688,720.3023681640625,798.4310302734375,0.0,1436.77587890625,1606.5662841796875
2020-02-06 22:00:00,479.1447448730469,742.262939453125,711.900390625,743.7117919921875,722.513916015625,799.386474609375,0.0,1436.1368408203125,1606.0345458984375
2020-02-06 21:00:00,485.843505859375,743.6233520507812,712.5132446289062,743.8819580078125,722.5451049804688,800.0715942382812,0.0,1436.92041015625,1606.7440185546875
2020-02-06 20:00:00,477.97882080078125,744.015869140625,712.6331176757812,744.2874145507812,723.9205322265625,800.5443725585938,0.0,1438.5152587890625,1607.361572265625
2020-02-06 19:00:00,473.6750183105469,745.4451904296875,712.7001342773438,744.78466796875,722.675048828125,801.311767578125,0.0,1444.871826171875,1613.17431640625
2020-02-06 18:00:00,478.3244934082031,746.6926879882812,713.0053100585938,743.9960327148438,720.0145874023438,802.8106079101562,0.0,1416.2886962890625,1585.5655517578125
2020-02-06 17:00:00,489.7255859375,752.183349609375,715.5223999023438,740.4194946289062,718.6557006835938,806.6530151367188,0.0,1402.732177734375,1572.5924072265625
2020-02-06 16:00:00,494.09307861328125,758.5877685546875,721.5877685546875,710.714111328125,686.1914672851562,810.6463012695312,0.0,1417.904296875,1594.6209716796875
2020-02-06 15:00:00,478.21136474609375,769.3553466796875,733.37646484375,705.0396118164062,647.2681884765625,795.7120361328125,0.0,1352.4266357421875,1572.4967041015625
2020-02-06 14:00:00,483.01055908203125,769.1902465820312,733.9669799804688,705.0211181640625,649.36328125,793.8031616210938,0.0,1359.49267578125,1580.498046875
2020-02-06 13:00:00,496.2671813964844,769.183837890625,734.1627197265625,707.3558349609375,653.9696044921875,789.2803955078125,0.0,1344.1402587890625,1563.070068359375
2020-02-06 12:00:00,497.8337707519531,769.2646484375,733.6768798828125,705.9960327148438,654.3936157226562,788.9707641601562,0.0,1356.4095458984375,1574.6383056640625
2020-02-06 11:00:00,486.177490234375,769.5152587890625,733.3536376953125,704.9973754882812,650.052978515625,792.7152099609375,0.0,1348.766845703125,1567.5775146484375
2020-02-06 10:00:00,481.5411071777344,769.4548950195312,733.0,703.950927734375,648.3037109375,793.978759765625,0.0,1354.7467041015625,1572.9097900390625
2020-02-06 09:00:00,478.9736022949219,769.1385498046875,732.1253051757812,703.7756958007812,647.2889404296875,795.3153076171875,0.0,1347.88525390625,1568.643798828125
2020-02-06 08:00:00,474.6864929199219,769.1587524414062,731.420654296875,702.9232788085938,644.9153442382812,797.1640014648438,0.0,1360.256591796875,1579.5172119140625
2020-02-06 07:00:00,471.115234375,769.513916015625,730.3390502929688,703.10595703125,643.2384033203125,798.52978515625,0.0,1358.090087890625,1576.4464111328125
2020-02-06 06:00:00,469.4535827636719,769.2719116210938,728.6326293945312,705.2771606445312,642.0318603515625,800.3143310546875,0.0,1365.385986328125,1577.1697998046875
2020-02-06 05:00:00,472.2473449707031,772.7313842773438,723.3058471679688,724.7819213867188,667.9095458984375,822.8883056640625,0.0,1331.122314453125,1560.5823974609375
2020-02-06 04:00:00,468.8730163574219,741.5542602539062,712.2857055664062,740.8333129882812,722.4696044921875,795.8055419921875,0.0,1444.3994140625,1612.8531494140625
2020-02-06 03:00:00,468.09417724609375,741.4986572265625,712.4641723632812,741.2625732421875,721.6604614257812,796.3554077148438,0.0,1443.2108154296875,1612.0928955078125
2020-02-06 02:00:00,466.0330810546875,741.579345703125,712.1508178710938,741.7738037109375,721.5753784179688,796.9404907226562,0.0,1441.439208984375,1611.293701171875
2020-02-06 01:00:00,452.5430603027344,738.2529907226562,710.9390869140625,741.3443603515625,719.7456665039062,796.423828125,0.0,1440.7178955078125,1609.7933349609375
2020-02-06 00:00:00,442.10845947265625,741.5608520507812,712.46826171875,742.9827880859375,721.791015625,797.9378051757812,0.0,1438.8134765625,1608.379638671875
2020-02-05 23:00:00,444.3276062011719,742.0475463867188,712.9141235351562,743.5521850585938,721.0765991210938,798.6631469726562,0.0,1438.2021484375,1607.99609375
2020-02-05 22:00:00,447.0079650878906,742.6578369140625,713.1671142578125,743.7930908203125,722.3726806640625,799.5451049804688,0.0,1437.367431640625,1607.408447265625
2020-02-05 21:00:00,450.3544921875,742.65478515625,713.2261962890625,743.9894409179688,722.3425903320312,800.2380981445312,0.0,1435.984130859375,1605.752685546875
2020-02-05 20:00:00,459.484130859375,743.2275390625,713.8598022460938,744.079345703125,721.32275390625,801.193115234375,0.0,1439.0992431640625,1607.99072265625
2020-02-05 19:00:00,489.5790100097656,744.6016235351562,714.2615966796875,744.096923828125,719.997314453125,801.80078125,0.0,1442.3333740234375,1611.90576171875
2020-02-05 18:00:00,517.8108520507812,746.2235717773438,714.2764282226562,743.493408203125,719.41796875,802.5489501953125,0.0,1440.7275390625,1610.0013427734375
2020-02-05 17:00:00,513.6817016601562,751.3607177734375,716.1949462890625,740.637939453125,721.7997436523438,806.0198974609375,0.0,1396.7108154296875,1567.2745361328125
2020-02-05 16:00:00,498.8330993652344,756.9324340820312,722.5748291015625,711.48876953125,691.3589477539062,808.0132446289062,0.0,1412.0821533203125,1588.23974609375
2020-02-05 15:00:00,479.43634033203125,770.1419067382812,734.40185546875,706.5557250976562,649.4761352539062,797.1485595703125,0.0,1374.5040283203125,1595.352783203125
2020-02-05 14:00:00,486.6093444824219,769.7706909179688,735.31201171875,707.0946655273438,652.3253173828125,793.462646484375,0.0,1364.7919921875,1584.135986328125
2020-02-05 13:00:00,492.0133056640625,769.7752685546875,736.52392578125,706.7713012695312,654.6329956054688,791.1529541015625,0.0,1363.0850830078125,1579.2899169921875
2020-02-05 12:00:00,485.09332275390625,769.8839721679688,735.6333618164062,705.9733276367188,651.6813354492188,793.6279907226562,0.0,1353.699951171875,1572.904052734375
2020-02-05 11:00:00,478.75,769.7896728515625,734.1229858398438,705.0872802734375,648.3717041015625,796.170654296875,0.0,1356.247314453125,1574.5780029296875
2020-02-05 10:00:00,474.3064880371094,769.8850708007812,732.3223266601562,704.3500366210938,646.3038330078125,798.7569580078125,0.0,1339.64990234375,1559.8704833984375
2020-02-05 09:00:00,478.4098205566406,769.2798461914062,732.0026245117188,705.3169555664062,647.880615234375,795.6618041992188,0.0,1344.4866943359375,1566.376708984375
2020-02-05 08:00:00,475.7519836425781,769.5026245117188,730.4363403320312,704.021240234375,645.6644287109375,797.7307739257812,0.0,1331.818359375,1555.15380859375
2020-02-05 07:00:00,473.3395080566406,769.408203125,728.9234008789062,705.096435546875,644.1981201171875,798.865234375,0.0,1375.73974609375,1595.1822509765625
2020-02-05 06:00:00,472.6957702636719,770.1322631835938,728.0132446289062,706.1732788085938,643.3624267578125,800.2208862304688,0.0,1355.25,1574.84130859375
2020-02-05 05:00:00,482.5430603027344,773.3695068359375,722.9735107421875,725.8291625976562,668.5350952148438,823.0728759765625,0.0,1322.246337890625,1557.2012939453125
2020-02-05 04:00:00,497.8948059082031,742.475341796875,712.7203979492188,744.8082275390625,722.3328857421875,801.5645751953125,0.0,1453.0225830078125,1621.4381103515625
2020-02-05 03:00:00,509.1329650878906,743.10107421875,713.5186157226562,744.6941528320312,719.9042358398438,802.8936157226562,0.0,1453.99462890625,1621.444091796875
2020-02-05 02:00:00,509.7917785644531,743.09814453125,713.9946899414062,744.7387084960938,717.6591796875,803.2612915039062,0.0,1452.6630859375,1621.29443359375
2020-02-05 01:00:00,501.60614013671875,743.1975708007812,714.0667724609375,744.8397827148438,719.2523193359375,803.341796875,0.0,1451.5380859375,1620.9866943359375
2020-02-05 00:00:00,496.75,743.8875732421875,714.506591796875,745.4246215820312,720.879638671875,803.6825561523438,0.0,1449.9285888671875,1619.6031494140625
2020-02-04 23:00:00,498.14874267578125,743.7543334960938,714.7808837890625,745.628173828125,721.486083984375,804.3505859375,0.0,1449.2947998046875,1618.423583984375
2020-02-04 22:00:00,502.10638427734375,744.6050415039062,715.1542358398438,745.4175415039062,719.7991943359375,804.7088012695312,0.0,1448.8590087890625,1618.0811767578125
2020-02-04 21:00:00,499.61517333984375,744.812255859375,715.1091918945312,745.29296875,721.8228759765625,804.7257080078125,0.0,1447.78564453125,1616.8282470703125
2020-02-04 20:00:00,502.3328857421875,745.504638671875,715.6258544921875,745.3555297851562,722.3701782226562,804.6870727539062,0.0,1449.7615966796875,1618.90673828125
2020-02-04 19:00:00,509.0039978027344,745.8384399414062,716.0307006835938,744.6047973632812,721.89453125,804.0360717773438,0.0,1450.5286865234375,1618.8837890625
2020-02-04 18:00:00,511.352783203125,747.1485595703125,715.0650024414062,743.549072265625,719.4376831054688,803.4774780273438,0.0,1434.71484375,1603.2598876953125
2020-02-04 17:00:00,516.6926879882812,751.2860717773438,716.688720703125,740.4317626953125,716.4093017578125,804.9933471679688,0.0,1390.4688720703125,1560.629150390625
2020-02-04 16:00:00,514.2579345703125,757.2803955078125,722.3729858398438,712.2830810546875,686.4219360351562,804.2949829101562,0.0,1405.5462646484375,1581.41796875
2020-02-04 15:00:00,495.9043884277344,769.8087768554688,734.2271118164062,708.2562866210938,654.438232421875,789.7449951171875,0.0,1383.438232421875,1598.215087890625
2020-02-04 14:00:00,496.16534423828125,768.9417724609375,734.2857055664062,708.4827880859375,654.4034423828125,789.5648193359375,0.0,1374.544921875,1591.3240966796875
2020-02-04 13:00:00,495.85333251953125,769.086669921875,734.0533447265625,708.4359741210938,654.3946533203125,789.0946655273438,0.0,1358.196044921875,1574.1400146484375
2020-02-04 12:00:00,496.78057861328125,770.2313842773438,733.66357421875,709.0611572265625,654.910888671875,789.0970458984375,0.0,1365.9801025390625,1584.6051025390625
2020-02-04 11:00:00,500.78179931640625,769.4886474609375,733.3359985351562,709.204833984375,655.6693725585938,787.95849609375,0.0,1365.34130859375,1585.8353271484375
2020-02-04 10:00:00,501.3648376464844,769.82421875,733.1038818359375,709.0745849609375,655.7083740234375,788.4260864257812,0.0,1394.25830078125,1612.7403564453125
2020-02-04 09:00:00,501.18035888671875,769.18701171875,732.3262329101562,709.1220092773438,655.3779907226562,788.0914916992188,0.0,1354.395263671875,1573.876708984375
2020-02-04 08:00:00,497.87066650390625,769.0759887695312,730.6439819335938,708.7493286132812,653.0213623046875,789.0999755859375,0.0,1366.97998046875,1580.6146240234375
2020-02-04 07:00:00,504.2896728515625,769.2486572265625,729.5740966796875,709.316162109375,654.4060668945312,789.1798706054688,0.0,1379.61376953125,1592.683837890625
2020-02-04 06:00:00,499.6010437011719,768.9537353515625,729.3685302734375,710.6142578125,653.4028930664062,788.8560180664062,0.0,1374.804443359375,1593.224609375
2020-02-04 05:00:00,501.932373046875,773.2970581054688,724.665771484375,728.4747924804688,676.306396484375,815.960205078125,0.0,1301.3634033203125,1535.09814453125
2020-02-04 04:00:00,496.5019836425781,742.921630859375,713.833984375,745.05712890625,725.6985473632812,806.55908203125,0.0,1386.1434326171875,1556.5391845703125
2020-02-04 03:00:00,495.5478820800781,743.348388671875,714.1649169921875,745.136962890625,726.4774169921875,807.247314453125,0.0,1384.53857421875,1556.166259765625
2020-02-04 02:00:00,499.35223388671875,744.0382690429688,714.6622924804688,745.3997192382812,726.8311157226562,808.4472045898438,0.0,1383.647705078125,1555.3680419921875
2020-02-04 01:00:00,499.9867858886719,744.3505249023438,715.138916015625,745.6534423828125,727.161376953125,808.911376953125,0.0,1383.02783203125,1554.8941650390625
2020-02-04 00:00:00,499.4219665527344,744.952392578125,715.4563598632812,745.75,727.1693115234375,809.629638671875,0.0,1381.452392578125,1553.3095703125
2020-02-03 23:00:00,519.272216796875,745.1580200195312,715.65869140625,746.0252075195312,725.9827270507812,810.1898803710938,0.0,1380.443603515625,1552.701171875
2020-02-03 22:00:00,522.7317504882812,745.7423706054688,715.613525390625,746.0345458984375,726.87646484375,809.8446044921875,0.0,1379.1368408203125,1551.585693359375
2020-02-03 21:00:00,529.1513671875,745.2802124023438,715.5338745117188,745.8924560546875,728.3027954101562,809.57373046875,0.0,1378.3372802734375,1550.6334228515625
2020-02-03 20:00:00,538.0665893554688,745.7816162109375,715.8641967773438,745.3674926757812,727.334228515625,808.9134521484375,0.0,1379.715087890625,1551.2862548828125
2020-02-03 19:00:00,533.4082641601562,746.4813842773438,715.8284301757812,744.7340698242188,726.8843383789062,806.6036987304688,0.0,1374.9122314453125,1546.8497314453125
2020-02-03 18:00:00,537.3204956054688,746.7513427734375,715.752685546875,742.675537109375,725.5811157226562,805.2154541015625,0.0,1347.5252685546875,1520.0997314453125
2020-02-03 17:00:00,547.078125,750.7297973632812,717.1893920898438,738.3350830078125,721.0861206054688,803.3827514648438,0.0,1347.962890625,1519.4622802734375
2020-02-03 16:00:00,540.3624267578125,756.5634765625,721.94970703125,713.2208862304688,689.9404907226562,798.2129516601562,0.0,1361.5462646484375,1538.3306884765625
2020-02-03 15:00:00,529.0343627929688,765.5939331054688,731.9536743164062,710.3055419921875,663.7645263671875,777.5701293945312,0.0,1304.9100341796875,1514.211669921875
2020-02-03 14:00:00,522.3511352539062,766.6875610351562,731.9706420898438,710.0707397460938,661.50732421875,779.6315307617188,0.0,1319.429931640625,1528.3564453125
2020-02-03 13:00:00,523.5039672851562,766.61376953125,728.961669921875,707.8042602539062,659.65478515625,776.6574096679688,0.0,1303.6627197265625,1517.7552490234375
2020-02-03 12:00:00,527.3837890625,766.8207397460938,731.9110107421875,710.078369140625,663.2124633789062,778.3798217773438,0.0,1336.3612060546875,1548.561767578125
2020-02-03 11:00:00,530.2396850585938,766.8828125,731.4740600585938,710.3954467773438,663.8348999023438,778.011962890625,0.0,1304.671142578125,1523.88818359375
2020-02-03 10:00:00,526.4156494140625,766.4887084960938,730.637451171875,709.9774169921875,661.5391845703125,779.3638916015625,0.0,1307.3040771484375,1524.5391845703125
2020-02-03 09:00:00,524.0541381835938,766.4649658203125,729.6961669921875,709.4689331054688,660.2417602539062,781.5429077148438,0.0,1303.253662109375,1513.9022216796875
2020-02-03 08:00:00,523.3226928710938,764.8353271484375,728.6879272460938,710.0438232421875,659.9309692382812,779.7144775390625,0.0,1303.630859375,1517.002685546875
2020-02-03 07:00:00,523.5165405273438,766.2702026367188,727.97216796875,709.99072265625,660.0331420898438,781.193359375,0.0,1333.9429931640625,1545.1510009765625
2020-02-03 06:00:00,528.9122314453125,764.9069213867188,727.5199584960938,710.6675415039062,660.973388671875,777.5438842773438,0.0,1329.6981201171875,1546.3590087890625
2020-02-03 05:00:00,530.9400024414062,765.8373413085938,725.913330078125,710.8359985351562,660.17333984375,780.017333984375,0.0,1343.2506103515625,1557.977294921875
2020-02-03 04:00:00,530.7030639648438,770.2117309570312,720.9454345703125,727.9653930664062,680.5446166992188,807.8828125,0.0,1315.149169921875,1556.7696533203125
2020-02-03 03:00:00,527.3302001953125,743.0949096679688,714.3783569335938,744.8689575195312,728.0628051757812,815.3262329101562,0.0,1405.1363525390625,1575.5467529296875
2020-02-03 02:00:00,529.8922729492188,743.7925415039062,714.8324584960938,745.2194213867188,728.9281616210938,817.5638427734375,0.0,1405.625,1576.8284912109375
2020-02-03 01:00:00,531.8289184570312,743.7440185546875,715.021240234375,746.1060791015625,728.8700561523438,820.4535522460938,0.0,1403.6300048828125,1575.28515625
2020-02-03 00:00:00,534.261962890625,743.8071899414062,715.2965698242188,746.9920043945312,729.4827270507812,823.2433471679688,0.0,1401.595703125,1573.434814453125
2020-02-02 23:00:00,535.2216186523438,743.7249755859375,715.1829223632812,748.2456665039062,730.6047973632812,827.7369995117188,0.0,1402.817138671875,1574.3658447265625
2020-02-02 22:00:00,534.765625,743.7669677734375,715.2769775390625,750.0492553710938,731.58056640625,834.6844482421875,0.0,1401.9932861328125,1573.853515625
2020-02-02 21:00:00,531.720947265625,743.2149658203125,714.6301879882812,752.8211059570312,735.1989135742188,848.1802368164062,0.0,1400.392578125,1572.0640869140625
2020-02-02 20:00:00,527.5498046875,741.9721069335938,714.3705444335938,748.6666870117188,732.8233642578125,871.2164916992188,0.0,1397.2177734375,1569.637451171875
2020-02-02 19:00:00,524.8095092773438,741.4365234375,713.5119018554688,741.3015747070312,725.5463256835938,802.0621948242188,0.0,1385.743408203125,1558.1468505859375
